model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
convmixer_768_32,21110248,25.435111424,17.284726784,0.365305344,17.035603968,0.254273607874,20.850435845677,26.831021547317505,0,0.6693548387096774,12.402972865104676,0.7615665603767742,0.5882056451612904,0.6315524193548387,0.6854838709677419,0.6748991935483871,0.6628024193548387,0.6794354838709677,0.5085685483870968,0.6754032258064516,0.6381048387096774,0.0,CNN,0,derma_small,0.3190524193548387
dm_nfnet_f0,71489284,25.435111424,7.01497344,1.159269376,6.55957504,0.012672296893,1.685415486749,8.363475799560547,0,0.033266129032258,3.922221612930298,0.0357142857868563,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.0,CNN,0,derma_small,0.031686939181244655
mobilenetv2_050,1968680,25.435111424,2.239758336,0.03316736,1.934996992,0.001168247025,0.097548626582,0.8178715705871582,0,0.3946572580645161,0.7499392032623291,1.0,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6713709677419355,0.6738911290322581,0.0,CNN,1,derma_smallest,0.670809130951023
convnext_atto,3695520,25.435111424,1.612709888,0.07675904,1.502295552,0.001040663758,0.086895423828,0.7945675849914551,0,0.6693548387096774,0.6730813264846802,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_smallest,0.666626541080898
crossvit_9_240,8553296,25.435111424,2.344615936,0.15248384,1.929966592,0.00138489779,0.117023863242,1.356407880783081,0,0.6693548387096774,1.2012322425842286,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,1,derma_smallest,0.6657289548985863
pvt_v2_b0,3666760,25.435111424,3.892314112,0.076552192,2.32384512,0.001415459008,0.118190827199,1.3738994598388672,0,0.6693548387096774,1.1919128894805908,0.4375,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,1,derma_smallest,0.6656493836913865
bat_resnext26ts,10731200,25.435111424,5.238685696,0.162251264,4.521063424,0.003130259066,0.264506891066,2.3124120235443115,0,0.6214717741935484,2.08347864151001,0.9895833333333334,0.6159274193548387,0.6607862903225806,0.6633064516129032,0.6537298387096774,0.6633064516129032,0.6683467741935484,0.6678427419354839,0.6819556451612904,0.6733870967741935,0.0,Other,0,derma_smallest,0.6651981130978287
fbnetc_100,5572200,25.435111424,3.078619136,0.0797824,2.377075712,0.000530850552,0.044326021075,0.934748649597168,0,0.1098790322580645,0.8133559942245483,1.0,0.109375,0.1098790322580645,0.111391129032258,0.1461693548387097,0.2762096774193548,0.4304435483870967,0.5932459677419355,0.65625,0.6658266129032258,0.0,CNN,1,derma_smallest,0.6644394534038224
spnasnet_100,4421616,25.435111424,2.53755392,0.07286272,2.236968448,0.000556891273,0.046500421321,0.9117662906646729,0,0.1058467741935483,0.8120938301086426,0.7152777910232544,0.6476814516129032,0.1123991935483871,0.6522177419354839,0.6693548387096774,0.6683467741935484,0.6663306451612904,0.6628024193548387,0.6638104838709677,0.6638104838709677,0.0,Other,1,derma_smallest,0.6623598322942097
poolformer_m36,56172520,25.435111424,11.549016064,0.945891328,10.921517568,0.007758086624,3.685091146299,5.171311140060425,0,0.6693548387096774,4.542691063880921,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_smallest,0.6495369581633877
swinv2_base_window8_256,87918816,25.435111424,13.899923456,1.431175168,13.46536448,0.013465482909,6.396104381579,9.060526609420776,0,0.1098790322580645,8.031196308135986,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_smallest,0.6356907737636784
dla46x_c,1068440,25.435111424,3.03038464,0.017872896,2.267537408,0.000462473936,0.038616573696,0.9475085735321044,0,0.1149193548387096,0.8282361507415772,0.8854166666666666,0.049899193548387,0.1098790322580645,0.6678427419354839,0.6683467741935484,0.6653225806451613,0.6607862903225806,0.6547379032258065,0.6517137096774194,0.6305443548387096,0.0,CNN,0,derma_smallest,0.6293996001281368
eca_botnext26ts_256,10593301,25.435111424,4.817158144,0.161495552,4.044297728,0.002602622647,0.219921613655,2.151777982711792,0,0.6512096774193549,1.9304993152618408,0.96875,0.6441532258064516,0.6693548387096774,0.2797379032258064,0.6244959677419355,0.6703629032258065,0.671875,0.6582661290322581,0.6547379032258065,0.6280241935483871,0.0,Other,0,derma_smallest,0.6216611681112815
ese_vovnet19b_dw,6543080,25.435111424,3.839885312,0.112828928,3.329199616,0.000766683819,0.064784782695,1.089066505432129,0,0.6693548387096774,0.9631718158721924,1.0,0.6688508064516129,0.6693548387096774,0.6688508064516129,0.6683467741935484,0.6738911290322581,0.672883064516129,0.6507056451612904,0.6365927419354839,0.6229838709677419,0.0,CNN,1,derma_smallest,0.6211111015704112
ghostnet_100,5182508,25.435111424,2.048917504,0.084738048,1.895246848,0.000952234531,0.07951158336,1.1129934787750244,0,0.6673387096774194,0.9828614473342896,0.9895833333333334,0.6693548387096774,0.6673387096774194,0.6688508064516129,0.6537298387096774,0.6693548387096774,0.4314516129032258,0.4148185483870967,0.5685483870967742,0.6174395161290323,0.0,CNN,1,derma_smallest,0.6151358809543112
cspresnet50,21616168,25.435111424,4.385144832,0.359670272,4.136752128,0.029069136,2.383669151968,1.647791862487793,0,0.6693548387096774,1.467486524581909,0.7673611243565878,0.1386088709677419,0.1098790322580645,0.1108870967741935,0.1446572580645161,0.1476814516129032,0.3215725806451613,0.5438508064516129,0.6209677419354839,0.6678427419354839,0.0,Other,1,derma_smallest,0.599326388820161
gernet_l,31078280,25.435111424,2.722103296,0.489936384,2.37111296,0.027314937906,1.857415777585,1.5959184169769287,0,0.2489919354838709,1.272934627532959,0.7708333333333334,0.110383064516129,0.1098790322580645,0.6759072580645161,0.6693548387096774,0.6693548387096774,0.6688508064516129,0.670866935483871,0.6577620967741935,0.6547379032258065,0.0,CNN,1,derma_smallest,0.5912263526342207
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.362319872,4.062101504,0.031082944114,2.564342889429,1.6791419982910156,0,0.4516129032258064,1.4798372507095336,0.725694457689921,0.1098790322580645,0.1098790322580645,0.1043346774193548,0.1149193548387096,0.3518145161290322,0.4768145161290322,0.5640120967741935,0.6350806451612904,0.6633064516129032,0.0,Other,1,derma_smallest,0.5910546766937609
mobilevitv2_050,1370593,25.435111424,3.095396352,0.039740928,2.885807104,0.000764979101,0.063875754898,0.9696197509765624,0,0.6683467741935484,0.8830250024795532,0.8611111243565878,0.6683467741935484,0.6738911290322581,0.6748991935483871,0.6703629032258065,0.6754032258064516,0.6698588709677419,0.6628024193548387,0.6471774193548387,0.5811491935483871,0.0,Other,1,derma_smallest,0.5794060573708364
resnetaa50,25557032,25.435111424,4.777312256,0.400999936,4.085200896,0.039691547079,3.036403351508,2.2189059257507324,0,0.6693548387096774,1.978177762031556,0.8854166666666666,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6683467741935484,0.6673387096774194,0.6713709677419355,0.6673387096774194,0.0,CNN,0,derma_smallest,0.577233792933
mnasnet_100,4383312,25.435111424,2.34881024,0.073055232,2.041946112,0.001042032118,0.087009681837,0.8324236869812012,0,0.2303427419354838,0.738786244392395,1.0,0.2878024193548387,0.530241935483871,0.5786290322580645,0.6194556451612904,0.6164314516129032,0.5897177419354839,0.5584677419354839,0.5574596774193549,0.5761088709677419,0.0,Other,1,derma_smallest,0.5737575698604853
seresnet33ts,19779200,25.435111424,5.1380224,0.321964032,4.50507008,0.032873812731,2.498409767527,1.73685622215271,0,0.6461693548387096,1.537682032585144,0.8958333333333334,0.5080645161290323,0.2923387096774194,0.2086693548387097,0.5252016129032258,0.5498991935483871,0.6542338709677419,0.6703629032258065,0.6617943548387096,0.6431451612903226,0.0,Other,0,derma_smallest,0.5695152692071523
seresnet152d,66841080,25.435111424,11.309940736,1.0675584,10.869019136,0.008252125019,3.91975938388,5.564546823501587,0,0.6693548387096774,4.798811602592468,0.9479166666666666,0.0821572580645161,0.1098790322580645,0.110383064516129,0.110383064516129,0.1139112903225806,0.1779233870967742,0.34375,0.3729838709677419,0.5821572580645161,0.0,Other,0,derma_smallest,0.5638579682336611
resnetv2_50,25549352,25.435111424,4.198498304,0.385115648,3.596408832,0.034152873008,2.476083293059,1.9212844371795648,0,0.6693548387096774,1.717262816429138,0.9375,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6754032258064516,0.6683467741935484,0.6527217741935484,0.6698588709677419,0.6159274193548387,0.6330645161290323,0.0,CNN,0,derma_smallest,0.5581027027785054
edgenext_base,18511292,25.435111424,4.798283776,0.31863552,4.333129728,0.051753983464,3.803917784622,2.539259433746338,0,0.6693548387096774,2.216067242622376,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,1,derma_smallest,0.5561566166060108
ecaresnet269d,102093077,25.435111424,19.86002944,1.633093632,19.072327168,0.014436649822,1.609686455175,9.31656813621521,0,0.6693548387096774,8.302483463287354,0.8958333333333334,0.6693548387096774,0.3785282258064516,0.6451612903225806,0.5342741935483871,0.2404233870967742,0.6481854838709677,0.6693548387096774,0.5488911290322581,0.5871975806451613,0.0,Other,1,derma_smallest,0.5556499727466557
lamhalobotnet50ts_256,22569824,25.435111424,6.98351616,0.3552896,6.460246016,0.052454869985,4.248844468767,2.612779378890991,0,0.2066532258064516,2.296438694000244,0.75,0.127016129032258,0.1869959677419354,0.1239919354838709,0.1098790322580645,0.080141129032258,0.6693548387096774,0.6703629032258065,0.6713709677419355,0.6663306451612904,0.0,Other,0,derma_smallest,0.5523787630180748
gluon_seresnext50_32x4d,27559896,25.435111424,6.601834496,0.4344192,6.05891584,0.05286159724,4.096773786091,2.7535457611083984,0,0.1098790322580645,2.435527491569519,0.725694457689921,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.6683467741935484,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6622983870967742,0.0,CNN,0,derma_smallest,0.5483090104038076
cspresnext50,20569896,25.435111424,5.58891008,0.324092416,5.199911936,0.038408323152,2.957440882683,2.0621702671051025,0,0.6683467741935484,1.8255558013916016,0.8854166666666666,0.1411290322580645,0.6668346774193549,0.3578629032258064,0.6123991935483871,0.6638104838709677,0.6638104838709677,0.6537298387096774,0.655241935483871,0.6219758064516129,0.0,CNN,0,derma_smallest,0.5403546155459221
selecsls60,30670768,25.435111424,2.982150144,0.501179392,2.843708928,0.027076966881,1.841233747886,1.666473388671875,0,0.1098790322580645,1.3479918956756591,0.6493055621782938,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1239919354838709,0.1854838709677419,0.1597782258064516,0.5962701612903226,0.0,CNN,0,derma_smallest,0.5388855711808272
ecaresnet26t,16011916,25.435111424,3.854565376,0.247673344,3.391280128,0.028386755712,2.583194769767,1.5143399238586426,0,0.6693548387096774,1.3448721885681152,0.9791666666666666,0.3351814516129032,0.5524193548387096,0.5952620967741935,0.6688508064516129,0.6743951612903226,0.6754032258064516,0.6446572580645161,0.6189516129032258,0.5957661290322581,0.0,Other,1,derma_smallest,0.5359350747175731
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.67942912,0.285773824,5.66371328,0.064362814857,5.696109114866,3.573491334915161,0,0.033266129032258,3.1706063747406006,0.7048611243565878,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.4954637096774194,0.6602822580645161,0.6653225806451613,0.0,Other,0,derma_smallest,0.5309310578204236
resnet14t,10081632,25.435111424,2.512388096,0.151929344,2.127376384,0.000593398659,0.050142186676,0.9776418209075928,0,0.6693548387096774,0.8658433437347413,0.9375,0.6693548387096774,0.3805443548387097,0.6391129032258065,0.6280241935483871,0.6053427419354839,0.577116935483871,0.5539314516129032,0.4138104838709677,0.5246975806451613,0.0,CNN,0,derma_smallest,0.5234759441337478
ecaresnet50t,25573814,25.435111424,5.628755968,0.404193792,5.148889088,0.04405435317,3.348130840949,2.351635217666626,0,0.6693548387096774,2.085937428474426,1.0,0.6688508064516129,0.6668346774193549,0.6617943548387096,0.670866935483871,0.6638104838709677,0.6512096774193549,0.6320564516129032,0.6194556451612904,0.6118951612903226,0.0,Other,1,derma_smallest,0.5215360630543977
wide_resnet50_2,68883240,25.435111424,6.398410752,1.107109376,5.679486976,0.005177458112,2.459292603104,3.757013559341431,0,0.6693548387096774,3.186507296562195,0.78125,0.1098790322580645,0.1144153225806451,0.3361895161290322,0.1698588709677419,0.3714717741935484,0.2802419354838709,0.4516129032258064,0.3276209677419355,0.5262096774193549,0.0,CNN,0,derma_smallest,0.5157089359688851
gcresnext50ts,15667320,25.435111424,6.828326912,0.241316352,6.073332736,0.004406839958,0.374581396419,3.0304410457611084,0,0.0403225806451612,2.751978945732117,0.9166666666666666,0.1396169354838709,0.6018145161290323,0.1975806451612903,0.6431451612903226,0.6476814516129032,0.5735887096774194,0.2651209677419355,0.4924395161290322,0.5241935483870968,0.0,Other,0,derma_smallest,0.5152634684598411
twins_pcpvt_base,43828456,25.435111424,8.363442176,0.743665664,7.932153856,0.076463869952,4.052585107434,4.981486082077026,0,0.1098790322580645,4.243300294876098,0.7152777910232544,0.0428427419354838,0.6693548387096774,0.6693548387096774,0.6678427419354839,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_smallest,0.5146053326202431
res2next50,24671464,25.435111424,6.07125504,0.391661056,5.48699904,0.053056355115,4.058811166315,2.6299259662628174,0,0.110383064516129,2.307548451423645,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1073588709677419,0.1023185483870967,0.1794354838709677,0.3125,0.5383064516129032,0.6159274193548387,0.0,CNN,0,derma_smallest,0.5095958935623942
gluon_inception_v3,23834568,25.435111424,3.047161856,0.375713792,2.6130432,0.028413391341,2.17362443757,1.430393934249878,0,0.1098790322580645,1.2492380380630492,0.6388888955116272,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1189516129032258,0.2479838709677419,0.4778225806451613,0.5509072580645161,0.0,CNN,0,derma_smallest,0.4955345541218094
resnet18d,11708744,25.435111424,1.725956096,0.202595328,1.48204544,0.016955825157,1.610803389935,0.8938882350921631,0,0.6693548387096774,0.7927491426467895,0.90625,0.127016129032258,0.1149193548387096,0.2862903225806452,0.4899193548387097,0.5660282258064516,0.4259072580645161,0.4027217741935484,0.5277217741935484,0.5171370967741935,0.0,CNN,0,derma_smallest,0.4848084291325087
dpn68b,12611602,25.435111424,4.628414464,0.196097024,4.265887744,0.002591761754,0.219003868197,2.1391031742095947,0,0.6693548387096774,1.875406098365784,0.8333333333333334,0.6693548387096774,0.6693548387096774,0.6557459677419355,0.6643145161290323,0.5680443548387096,0.5821572580645161,0.4178427419354839,0.3936491935483871,0.4889112903225806,0.0,CNN,0,derma_smallest,0.48397819410493176
repvgg_a2,28210600,25.435111424,2.413821952,0.458541568,2.080165888,0.036300830731,2.486606905041,1.977837085723877,0,0.1098790322580645,1.7566637516021728,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.109375,0.0927419354838709,0.2540322580645161,0.453125,0.5388104838709677,0.0,CNN,1,derma_smallest,0.47149806552822215
resnet61q,36846968,25.435111424,7.574913024,0.58969856,6.56817664,0.050071071474,3.20454857434,2.7810306549072266,0,0.6522177419354839,2.323063325881958,0.9479166666666666,0.6688508064516129,0.1118951612903225,0.110383064516129,0.1890120967741935,0.3240927419354839,0.4571572580645161,0.1940524193548387,0.5095766129032258,0.5630040322580645,0.0,CNN,0,derma_smallest,0.47037808197125197
gcresnext26ts,10476600,25.435111424,4.716494848,0.158102016,4.017281024,0.002405485745,0.203263545423,2.0937485694885254,0,0.0257056451612903,1.852620577812195,0.8958333333333334,0.2232862903225806,0.2127016129032258,0.53125,0.1280241935483871,0.0604838709677419,0.3361895161290322,0.3225806451612903,0.4470766129032258,0.469758064516129,0.0,Other,0,derma_smallest,0.4653556945690478
