model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m
selecsls60,30670768,25.435111424,3.118465024,0.495304192,2.82509824,0.027076966881,1.841233747886,10.346443176269531,0,0.7220394736842105,0.39328773021698,1.0,0.8865131578947368,0.9046052631578948,0.899671052631579,0.899671052631579,0.8881578947368421,0.919407894736842,0.9210526315789472,0.8930921052631579,0.8963815789473685,0,CNN,0,pneumonia,0.769004836085173,8,0.9210526315789472,3.384620860125,1.2933053970336914,0.23015421848575,0.013104905017049348,0.9091384584338253,0.010828052444435831,0.9111862589800619,0.008925412550490945,0.9129045815692087,0.8585610878094979
gernet_l,31078280,25.435111424,2.690646016,0.48578304,2.359686144,0.027314937906,1.857415777585,10.487070083618164,0,0.8865131578947368,0.3702781200408935,0.9976773648648648,0.7483552631578947,0.9572368421052632,0.930921052631579,0.9177631578947368,0.9276315789473684,0.8700657894736842,0.950657894736842,0.9144736842105264,0.8486842105263158,0,CNN,1,pneumonia,0.7271771544939645,3,0.9572368421052632,9.104979302,3.495690027872721,0.6191385925283334,0.035606465388523696,0.9243248995612836,0.02948795427298303,0.9298183996540852,0.024815313365528006,0.9340579025518901,0.9093212629018279
selecsls42b,32458248,25.435111424,2.713714688,0.525519872,2.47131392,0.024752163914,1.683147146153,9.276771068572998,0,0.8782894736842105,0.3465904712677002,0.9940878378378378,0.8157894736842105,0.837171052631579,0.9292763157894736,0.9259868421052632,0.743421052631579,0.9490131578947368,0.881578947368421,0.756578947368421,0.9095394736842104,0,CNN,0,pneumonia,0.7899306564791015,7,0.9490131578947368,3.5360234162857145,1.3252530097961426,0.2404495923075714,0.013700461011042126,0.9361869648833073,0.011321930033416696,0.9383887857186871,0.009155910162472176,0.9404029133039984,0.9005823527530855
selecsls60b,32774064,25.435111424,3.11427072,0.532765184,2.86240512,0.027313703524,1.85733183964,10.43347978591919,0,0.8486842105263158,0.3942035436630249,0.9974662162162162,0.868421052631579,0.8552631578947368,0.8601973684210527,0.7072368421052632,0.9259868421052632,0.9490131578947368,0.8881578947368421,0.8799342105263158,0.9424342105263158,0,CNN,0,pneumonia,0.8075100880164038,7,0.9490131578947368,3.9019576462857146,1.49049711227417,0.2653331199485714,0.015139897237285852,0.9348594814148142,0.012515613414842627,0.9372824925573885,0.010348123530600054,0.9392932354627117,0.8847870148856991
dla102,33268888,25.435111424,7.153385472,0.522796544,6.294038016,0.058045593574,3.947100363041,22.15745115280152,0,0.8914473684210527,0.8471813917160034,0.997043918918919,0.930921052631579,0.9342105263157896,0.9457236842105264,0.9473684210526316,0.9391447368421052,0.9095394736842104,0.9375,0.9177631578947368,0.9292763157894736,0,CNN,0,pneumonia,0.6857705942891679,5,0.9473684210526316,11.6091187148,4.431490230560304,0.7894200726082,0.04545672997390836,0.9061765962100367,0.037656497570720183,0.9129884728429265,0.03156698253138684,0.9183779988070785,0.75051744529864
resnetrs50,35691912,25.435111424,5.838471168,0.560347136,5.337667072,0.045220467405,3.029771316139,17.455460786819458,0,0.8700657894736842,0.636410117149353,0.9983108108108107,0.8865131578947368,0.7911184210526315,0.912828947368421,0.9259868421052632,0.9177631578947368,0.8223684210526315,0.912828947368421,0.9013157894736842,0.912828947368421,0,CNN,0,pneumonia,0.7150312882148858,5,0.9259868421052632,9.044093481,3.491092157363892,0.6059542632278,0.03536696536576826,0.8943561781287238,0.028855491102634037,0.9000164261288769,0.02478214036507992,0.9035938524215296,0.7713138409955481
resnet51q,35696920,25.435111424,7.16177408,0.564993536,6.158062592,0.049052750395,3.237481526069,18.876948833465576,0,0.9391447368421052,0.8184635877609253,1.0,0.9292763157894736,0.944078947368421,0.9638157894736842,0.8865131578947368,0.881578947368421,0.9095394736842104,0.9276315789473684,0.9276315789473684,0.9276315789473684,0,CNN,0,pneumonia,0.7135236348504058,4,0.9638157894736842,12.26318759875,4.719237208366394,0.80937038151725,0.048029570579763765,0.9196456059350567,0.03861353037340884,0.9279830863816757,0.03364303721917476,0.9324454911113726,0.7633090257820839
darknetaa53,36022984,25.435111424,5.3477376,0.584154112,4.533753856,0.04150174181,2.656111475838,16.206707000732422,0,0.8355263157894737,0.5934223890304565,0.9974662162162162,0.9375,0.9473684210526316,0.8717105263157895,0.8634868421052632,0.9292763157894736,0.9588815789473684,0.930921052631579,0.944078947368421,0.8914473684210527,0,CNN,0,pneumonia,0.7109514706793961,7,0.9588815789473684,5.928820258571428,2.3152438572474887,0.3794444965482856,0.02311274927067733,0.9372198515079634,0.0179896304370224,0.9419364896042418,0.016298557342952855,0.9435038277081712,0.8143475258095049
resnet61q,36846968,25.435111424,7.556038656,0.588580352,6.552116224,0.050071071474,3.20454857434,19.520726919174194,0,0.9161184210526316,0.6939163923263549,1.0,0.850328947368421,0.9325657894736842,0.9144736842105264,0.950657894736842,0.8980263157894737,0.912828947368421,0.912828947368421,0.90625,0.9029605263157896,0,CNN,0,pneumonia,0.6912348363064373,5,0.950657894736842,10.0142142948,3.904145383834839,0.640909714868,0.039183025544715616,0.9148127628802725,0.030532333000420027,0.9224920599715473,0.027762262323819696,0.9249784017048447,0.742007195976565
dpn92,37668392,25.435111424,8.621391872,0.57567232,7.145978368,0.093955069276,5.966146899048,36.52281522750855,0,0.9046052631578948,1.3179128170013428,0.9947212837837838,0.8667763157894737,0.9259868421052632,0.944078947368421,0.9424342105263158,0.9490131578947368,0.875,0.955592105263158,0.8388157894736842,0.9490131578947368,0,CNN,0,pneumonia,0.6026425337781427,8,0.955592105263158,11.7443836595,4.565351903438569,0.745768362381,0.04598880717680363,0.9135777540893267,0.03556248896306703,0.9227758975897387,0.03253277600596273,0.9254835560373915,0.7178252918568248
xception65p,39819560,25.435111424,8.90241024,0.639071232,7.823657472,0.067456757965,4.283504130807,26.26865172386169,0,0.90625,0.931290364265442,0.9953547297297296,0.9111842105263158,0.950657894736842,0.9473684210526316,0.9013157894736842,0.9177631578947368,0.9210526315789472,0.9490131578947368,0.9095394736842104,0.9588815789473684,0,CNN,0,pneumonia,0.6787800000254379,10,0.9588815789473684,6.7456757965000005,2.626865172386169,0.4283504130807,0.026325926274922577,0.9342856439646369,0.0203356876625244,0.9397706956071088,0.018546862075954303,0.9414211703455853,0.7132252506265664
gluon_xception65,39916312,25.435111424,11.106516992,0.631428608,10.09725184,0.075734908865,4.847034167381,29.36184477806092,0,0.924342105263158,1.0358810424804688,0.995777027027027,0.8766447368421053,0.9177631578947368,0.9407894736842104,0.9210526315789472,0.9161184210526316,0.9490131578947368,0.8848684210526315,0.9177631578947368,0.9375,0,CNN,0,pneumonia,0.640677586215438,7,0.9490131578947368,10.819272695,4.194549254008703,0.6924334524829999,0.04234979741377443,0.9104555498061977,0.03300396926627803,0.9186926537840913,0.029857486122946756,0.9214994993797049,0.6554200797296281
dla102x2,41282200,25.435111424,13.847494656,0.654970368,11.650971136,0.112380753998,6.911416370848,44.06665778160095,0,0.9473684210526316,1.4290809154510498,0.9926097972972971,0.9539473684210528,0.9490131578947368,0.962171052631579,0.9210526315789472,0.8536184210526315,0.9473684210526316,0.9177631578947368,0.9424342105263158,0.8667763157894737,0,CNN,0,pneumonia,0.5136547195070101,4,0.962171052631579,28.0951884995,11.016664445400238,1.727854092712,0.11030621420083966,0.8665817054118864,0.08267395291402609,0.888698809130752,0.07907810463891937,0.8916602500738724,0.6102525423143691
xception71,42338736,25.435111424,15.12046592,0.673075712,13.54886144,0.097779398368,5.573425706985,37.997740030288696,0,0.9177631578947368,1.364297413825989,0.9959881756756755,0.912828947368421,0.9424342105263158,0.9523026315789472,0.9342105263157896,0.9226973684210528,0.924342105263158,0.9473684210526316,0.9638157894736842,0.8536184210526315,0,CNN,0,pneumonia,0.534129878632281,9,0.9638157894736842,10.864377596444443,4.2219711144765215,0.6192695229983333,0.0425272217261168,0.9244993985652387,0.02949423511581271,0.9362031924008394,0.030055331057430985,0.9356932199790211,0.5889630882050144
twins_pcpvt_base,43828456,25.435111424,8.348762112,0.738209792,7.915367424,0.076463869952,4.052585107434,29.80735206604004,0,0.8585526315789473,1.2941116094589231,0.984375,0.9029605263157896,0.8486842105263158,0.8207236842105263,0.8980263157894737,0.8667763157894737,0.8601973684210527,0.8157894736842105,0.7944078947368421,0.8733552631578947,0,Other,0,pneumonia,0.595028444188099,2,0.9029605263157896,38.231934976,14.90367603302002,2.026292553717,0.1501800464316275,0.7850601556836051,0.09699029247888062,0.8231253571764615,0.10712235618759101,0.8155923518924876,0.6848766041897663
gluon_resnext101_32x4d,44177704,25.435111424,8.036286464,0.6967552,7.59870976,0.074546356986,3.950956920243,28.710808277130127,0,0.8322368421052632,1.0656381607055665,0.9902871621621622,0.9259868421052632,0.819078947368421,0.9210526315789472,0.9654605263157896,0.944078947368421,0.8618421052631579,0.9078947368421052,0.7154605263157895,0.9457236842105264,0,CNN,0,pneumonia,0.6495248941327771,5,0.9654605263157896,14.909271397199998,5.742161655426026,0.7901913840486,0.058438186568395174,0.9121557957446224,0.0376934980178269,0.9303908409949424,0.04102329577049871,0.927414910154549,0.7405243426519764
ecaresnet101d,44568563,25.435111424,8.145338368,0.706598912,7.683957248,0.070855746652,3.790782445865,27.202306509017944,0,0.9210526315789472,1.0110251426696777,0.9955658783783784,0.8832236842105263,0.7088815789473685,0.9342105263157896,0.9259868421052632,0.9457236842105264,0.9375,0.950657894736842,0.8898026315789473,0.9029605263157896,0,Other,1,pneumonia,0.6299224479841734,8,0.950657894736842,8.856968331500001,3.400288313627243,0.473847805733125,0.03463089123837228,0.9188377254027074,0.022518235181145742,0.9297221917694474,0.024127003178597742,0.928261721237963,0.7263172251684217
res2net101_26w_4s,45206688,25.435111424,8.187281408,0.729022464,7.483307008,0.071879893705,3.917454206907,27.399396181106567,0,0.8667763157894737,1.053991508483887,0.992820945945946,0.9523026315789472,0.9588815789473684,0.9539473684210528,0.9424342105263158,0.944078947368421,0.881578947368421,0.962171052631579,0.9588815789473684,0.9161184210526316,0,CNN,0,pneumonia,0.6363205391675778,8,0.962171052631579,8.984986713125,3.424924522638321,0.489681775863375,0.03513446341344898,0.92951310833448,0.023277803811412284,0.9402833219364004,0.024304750022706174,0.939340613826354,0.7340087683047878
cs3edgenet_x,47821120,25.435111424,6.142558208,0.772470784,5.763951104,0.055339667888,3.182030903574,22.27524828910828,0,0.7697368421052632,0.7789759159088134,0.9980996621621622,0.9046052631578948,0.8930921052631579,0.899671052631579,0.9375,0.868421052631579,0.912828947368421,0.9111842105263158,0.9078947368421052,0.9473684210526316,0,Other,1,pneumonia,0.7077676086906233,10,0.9473684210526316,5.5339667888,2.227524828910828,0.3182030903574,0.021559556533154455,0.9273746351780959,0.015051829580170999,0.9333202437992418,0.015665676673362473,0.9327561645634942,0.7798468930555674
gluon_seresnext101_32x4d,48955416,25.435111424,9.586081792,0.771529728,9.155062272,0.084829784964,5.132201990338,32.98390603065491,0,0.8782894736842105,1.1911863803863525,0.9961993243243245,0.9391447368421052,0.912828947368421,0.955592105263158,0.9259868421052632,0.8536184210526315,0.9457236842105264,0.924342105263158,0.8486842105263158,0.9210526315789472,0,CNN,0,pneumonia,0.6063822337129343,4,0.955592105263158,21.207446241,8.245976507663727,1.2830504975845,0.08321264133689997,0.8821833025173775,0.06133635692834421,0.9003668808904041,0.059087973985273996,0.9022783080685277,0.6941991016554696
cs3se_edgenet_x,50721584,25.435111424,7.115636736,0.820475904,6.407567872,0.060293410743,3.768338171466,24.22606325149536,0,0.9342105263157896,0.8326177835464478,1.0,0.8585526315789473,0.8947368421052632,0.9358552631578948,0.7730263157894737,0.930921052631579,0.8256578947368421,0.8898026315789473,0.9095394736842104,0.9013157894736842,0,Other,1,pneumonia,0.6584551616778901,4,0.9358552631578948,15.07335268575,6.05651581287384,0.9420845428665,0.059083615531921284,0.8836462479762418,0.04497993835092794,0.8955724687258191,0.043291317583172444,0.8970219989234094,0.7424393254291378
efficientnetv2_rw_m,53236442,25.435111424,13.459521536,0.84519936,12.835821056,0.08272163825,5.376906486253,32.68227243423462,0,0.930921052631579,1.0585621356964112,1.0,0.90625,0.9111842105263158,0.9358552631578948,0.9375,0.9358552631578948,0.9358552631578948,0.9358552631578948,0.9358552631578948,0.9342105263157896,0,CNN,1,pneumonia,0.6203114781590424,5,0.9375,16.544327650000003,6.536454486846924,1.0753812972505998,0.06486983195512667,0.8803892944161329,0.05137429379770734,0.891690053228924,0.04675400880429098,0.8956258988402709,0.601557068823864
dla169,53389720,25.435111424,10.194255872,0.849135616,9.155735552,0.085615221371,5.479374167756,33.02883434295654,0,0.7236842105263158,1.293224000930786,0.987331081081081,0.9358552631578948,0.8980263157894737,0.8157894736842105,0.9490131578947368,0.9473684210526316,0.9177631578947368,0.9523026315789472,0.9144736842105264,0.9259868421052632,0,CNN,0,pneumonia,0.6077083738541424,8,0.9523026315789472,10.701902671375,4.128604292869568,0.6849217709695,0.041888111542297185,0.9140162182763202,0.03264362769740597,0.9221987199033963,0.02938170233973304,0.9251210016793683,0.6777462931740538
sequencer2d_l,54298216,25.435111424,14.258536448,0.918060544,13.568818688,0.153429265658,9.857830318505,59.24674344062805,0,0.8289473684210527,2.6826483249664306,0.9478462837837838,0.868421052631579,0.8536184210526315,0.8125,0.9029605263157896,0.8042763157894737,0.8421052631578947,0.8980263157894737,0.8930921052631579,0.850328947368421,0,Other,0,pneumonia,0.438635948010864,5,0.9029605263157896,30.6858531316,11.84934868812561,1.971566063701,0.1204968337596962,0.8058572760852979,0.09436501753401165,0.8250999546298332,0.08508580640085447,0.8321558728252466,0.5657713048435086
poolformer_m36,56172520,25.435111424,11.6916224,0.926103552,10.904257024,0.049655393751,2.284148112547,30.71515846252441,0,0.9276315789473684,1.3752752780914306,0.9945101351351352,0.9292763157894736,0.8766447368421053,0.9325657894736842,0.868421052631579,0.7401315789473685,0.8848684210526315,0.9720394736842104,0.962171052631579,0.868421052631579,0,Other,0,pneumonia,0.6660907656363292,8,0.9720394736842104,6.206924218875,3.8393948078155513,0.285518514068375,0.024206696986699434,0.9490657272052904,0.013483923449334745,0.959106949004114,0.027295095864221297,0.9462125124489895,0.6588195444803596
gluon_resnet152_v1b,60192808,25.435111424,8.833204224,0.95322368,8.202082816,0.051455182044,2.36693837404,31.67708468437195,0,0.7894736842105263,1.2455116033554077,0.995777027027027,0.9144736842105264,0.7006578947368421,0.8733552631578947,0.868421052631579,0.8848684210526315,0.9226973684210528,0.9292763157894736,0.9325657894736842,0.9226973684210528,0,CNN,0,pneumonia,0.7017949724577248,9,0.9325657894736842,5.717242449333333,3.5196760760413275,0.2629931526711111,0.022280488338742653,0.9122406229127493,0.012403363251100467,0.9211405486435403,0.024988369388988657,0.9098306062044401,0.6953323390266811
resnet152d,60212040,25.435111424,8.912896,0.952845824,8.521159168,0.053667333021,2.46869731895,32.84719681739807,0,0.8569078947368421,1.281462264060974,1.0,0.7960526315789473,0.9292763157894736,0.9424342105263158,0.9424342105263158,0.8256578947368421,0.8930921052631579,0.9325657894736842,0.944078947368421,0.944078947368421,0,CNN,0,pneumonia,0.7107421874804706,9,0.944078947368421,5.963037002333333,3.649688535266452,0.2742997021055555,0.02324734400513271,0.922630244680787,0.012945747769721905,0.9320133377795109,0.025926391318890723,0.9202209391989128,0.7019577848869702
dpn98,61570728,25.435111424,12.148801536,0.95821824,10.168338944,0.078091539879,3.709348144232,47.77317714691162,0,0.8717105263157895,1.5986838817596436,0.9883868243243245,0.8388157894736842,0.9259868421052632,0.881578947368421,0.955592105263158,0.9342105263157896,0.9457236842105264,0.9210526315789472,0.9473684210526316,0.9490131578947368,0,CNN,0,pneumonia,0.6422184712627285,5,0.955592105263158,15.6183079758,9.554635429382325,0.7418696288464,0.061227247698229216,0.900459451390651,0.03537546349400966,0.9229425835902927,0.06852976729224051,0.8943055537748119,0.6383818031804739
resnetrs101,63618696,25.435111424,8.520728576,1.010294272,7.960209408,0.045363472249,2.109401459566,27.97098922729492,0,0.8930921052631579,1.0334543704986572,0.9968327702702704,0.8092105263157895,0.9210526315789472,0.9605263157894736,0.8700657894736842,0.8832236842105263,0.8980263157894737,0.9588815789473684,0.9144736842105264,0.9029605263157896,0,CNN,0,pneumonia,0.7068168757531849,4,0.9605263157894736,11.34086806225,6.99274730682373,0.5273503648915,0.04440154115761755,0.9196906342409488,0.02508479715147832,0.9370213259025977,0.05004609845589868,0.9147468070229825,0.724103332655964
resnet200d,64693064,25.435111424,12.262047744,1.027548672,11.796378112,0.071407268146,3.356141602878,43.73446750640869,0,0.9111842105263158,1.7216160774230955,0.9980996621621622,0.9473684210526316,0.9605263157894736,0.8717105263157895,0.7582236842105263,0.930921052631579,0.9523026315789472,0.9375,0.9276315789473684,0.9259868421052632,0,CNN,0,pneumonia,0.64446918942446,3,0.9605263157894736,23.80242271533333,14.578155835469564,1.118713867626,0.09342022192701206,0.8784603545164638,0.05345299300297429,0.9117884919111541,0.1047737729383529,0.8694325836816109,0.6394062210995624
seresnet152d,66841080,25.435111424,11.286872064,1.0608,10.854708736,0.063250224123,3.036010757881,38.79484987258911,0,0.8898026315789473,1.4578541040420532,0.9938766891891893,0.8766447368421053,0.8947368421052632,0.9539473684210528,0.9539473684210528,0.8848684210526315,0.8980263157894737,0.8338815789473685,0.9342105263157896,0.9358552631578948,0,Other,0,pneumonia,0.674771503989759,4,0.9539473684210528,15.812556030750002,9.698712468147278,0.75900268947025,0.061991340434709254,0.8982628502701063,0.036197350568652385,0.9206232460424051,0.0695692632202643,0.8918986373532308,0.6549961203475315
wide_resnet50_2,68883240,25.435111424,6.373244928,1.102093824,5.66217472,0.040370305379,2.01851526894,25.020352125167847,0,0.8388157894736842,0.955712342262268,1.0,0.950657894736842,0.9177631578947368,0.9013157894736842,0.9177631578947368,0.8980263157894737,0.8947368421052632,0.9161184210526316,0.930921052631579,0.9259868421052632,0,CNN,0,pneumonia,0.7425966603165572,2,0.950657894736842,20.1851526895,12.510176062583923,1.00925763447,0.07919135485630904,0.8808983601091015,0.04820228705819014,0.9069412521555269,0.08985358460315859,0.8722803761598849,0.775637223180903
dm_nfnet_f0,71489284,25.435111424,6.991904768,1.1275776,6.52463104,0.048969866921,2.448493346037,30.212003707885746,0,0.7648026315789473,1.1864831924438477,0.9913429054054054,0.7467105263157895,0.9358552631578948,0.8026315789473685,0.7828947368421053,0.9046052631578948,0.8667763157894737,0.8223684210526315,0.6891447368421053,0.9259868421052632,0,CNN,0,pneumonia,0.712536409451301,3,0.9358552631578948,16.323288973666667,10.070667902628582,0.816164448679,0.0640003558251807,0.8795629231083258,0.03893944738888497,0.9007794106864779,0.07225287028814976,0.8727934324917215,0.7458778936213286
dpn131,79254504,25.435111424,16.145973248,1.247836672,13.747302912,0.105032313196,5.409164129614,64.21018719673157,0,0.9029605263157896,2.172874093055725,0.9945101351351352,0.9391447368421052,0.930921052631579,0.9342105263157896,0.9325657894736842,0.9605263157894736,0.9358552631578948,0.8519736842105263,0.9490131578947368,0.8207236842105263,0,CNN,0,pneumonia,0.4996746796442748,6,0.9605263157894736,17.505385532666665,10.701697866121927,0.9015273549356668,0.06865024225406888,0.8988219698181763,0.04303437653473931,0.9208961251887197,0.07680566428735498,0.8920145460278233,0.5701721050169858
pnasnet5large,86057668,25.435111424,22.718447616,1.338059264,21.715770368,0.10586227274,5.610700455211,64.78938794136047,0,0.9144736842105264,2.2420084476470947,0.9938766891891893,0.8634868421052632,0.9457236842105264,0.9111842105263158,0.912828947368421,0.944078947368421,0.962171052631579,0.9292763157894736,0.8717105263157895,0.9605263157894736,0,Other,0,pneumonia,0.5829875517186509,7,0.962171052631579,15.12318182,9.255626848765782,0.8015286364587143,0.05927962305207541,0.9083258392711266,0.038237355383560136,0.9267351513047036,0.06637246169615495,0.9022842273150651,0.48270198129105746
resnetrs152,86621576,25.435111424,11.697913856,1.376453632,11.058323968,0.064220757027,3.660583150548,39.58885025978088,0,0.912828947368421,1.4667908430099488,1.0,0.9342105263157896,0.9638157894736842,0.9457236842105264,0.8388157894736842,0.9457236842105264,0.9588815789473684,0.9144736842105264,0.8914473684210527,0.9144736842105264,0,CNN,0,pneumonia,0.656544432499731,3,0.9638157894736842,21.406919009000003,13.196283419926958,1.220194383516,0.08399728596664209,0.8891311832152906,0.0583210972004206,0.910702613812829,0.09480375438912131,0.8803548449753665,0.6531149776764544
dpn107,86917800,25.435111424,16.24244224,1.375981056,14.528096256,0.112241233095,6.453870902989,68.49963545799255,0,0.84375,2.393605160713196,0.9942989864864864,0.899671052631579,0.8651315789473685,0.9605263157894736,0.569078947368421,0.9523026315789472,0.9078947368421052,0.9539473684210528,0.9572368421052632,0.912828947368421,0,CNN,0,pneumonia,0.5412194121458074,4,0.9605263157894736,28.06030827375,17.12490886449814,1.61346772574725,0.1101690095984604,0.8652072859941285,0.07718674437681954,0.8916989749490122,0.1231482441660433,0.8552088477889941,0.5686427804204388
swinv2_base_window8_256,87918816,25.435111424,13.878951936,1.42983168,13.448307712,0.098273347228,5.748990812819,59.92356252670288,0,0.6266447368421053,2.4498501777648927,0.7421875,0.7697368421052632,0.8355263157894737,0.7039473684210527,0.7088815789473685,0.6266447368421053,0.756578947368421,0.6266447368421053,0.6266447368421053,0.6266447368421053,0,Other,0,pneumonia,0.3913669416628297,3,0.8355263157894737,32.75778240933334,19.97452084223429,1.9163302709396663,0.128646959700591,0.7402902285858487,0.09171531091562798,0.7653335145485071,0.14370780086360296,0.7305417652643232,0.5294326083885993
nasnetalarge,88753150,25.435111424,21.1812352,1.397315584,20.229133312,0.112261759793,6.623443827789,68.60217428207397,0,0.9342105263157896,2.237872004508972,0.9959881756756755,0.919407894736842,0.944078947368421,0.9375,0.9588815789473684,0.9161184210526316,0.9375,0.9111842105263158,0.96875,0.9276315789473684,0,Other,0,pneumonia,0.5499549990598294,9,0.96875,12.473528865888888,7.62246380911933,0.7359382030876667,0.0488569674586885,0.9236245074933502,0.03509092809941008,0.9359081156075607,0.05458941601403891,0.9186039469858511,0.5042665342219943
resnetrs200,93209992,25.435111424,16.162750464,1.481204736,15.434932736,0.086479962069,5.059077781046,53.329296588897705,0,0.8585526315789473,1.990291523933411,0.9953547297297296,0.850328947368421,0.962171052631579,0.96875,0.90625,0.9588815789473684,0.955592105263158,0.944078947368421,0.9490131578947368,0.9292763157894736,0,CNN,0,pneumonia,0.607757268346415,4,0.96875,21.61999051725,13.332324147224426,1.2647694452615,0.08483542250214857,0.8929925958405744,0.060459399743343314,0.913519178795964,0.09578526944025875,0.884069194044605,0.5747848731884059
seresnext101d_32x8d,93588280,25.435111424,14.403239936,1.508560896,13.368611328,0.086117021291,4.994787234862,52.87973856925965,0,0.9375,1.9637688159942628,0.9989442567567568,0.8733552631578947,0.8947368421052632,0.8963815789473685,0.9490131578947368,0.9457236842105264,0.819078947368421,0.8865131578947368,0.8256578947368421,0.84375,0,Other,0,pneumonia,0.5526245255710934,5,0.9490131578947368,17.2234042582,10.57594771385193,0.9989574469724,0.06754104276324864,0.8889711213709298,0.04770817855320479,0.9057991312096492,0.07589839431322479,0.8820657814072841,0.5921053642294145
seresnextaa101d_32x8d,93588280,25.435111424,15.541993472,1.509216256,14.12175104,0.091076123967,5.282415190086,55.79870367050171,0,0.9111842105263158,2.074021744728088,0.9936655405405406,0.919407894736842,0.881578947368421,0.8947368421052632,0.924342105263158,0.9210526315789472,0.9276315789473684,0.8799342105263158,0.9407894736842104,0.8618421052631579,0,Other,0,pneumonia,0.5534770249470509,9,0.9407894736842104,10.119569329666668,6.199855963389079,0.5869350211206666,0.03959744934377987,0.9049555424342955,0.02794312234374495,0.9152154951328229,0.04432549696428805,0.9008584741241664,0.5680206664079323
ecaresnet269d,102093077,25.435111424,19.709034496,1.62620416,19.053249024,0.110504340425,6.353999574427,67.2451422214508,0,0.837171052631579,2.531941795349121,0.9995777027027029,0.8519736842105263,0.9375,0.9177631578947368,0.9177631578947368,0.9473684210526316,0.8881578947368421,0.9259868421052632,0.930921052631579,0.912828947368421,0,Other,1,pneumonia,0.5446505323314864,6,0.9473684210526316,18.41739007083333,11.207523703575134,1.0589999290711667,0.07223769667377643,0.883543288947492,0.05058846603072345,0.9017502587211221,0.08045512781623572,0.8768234762024846,0.511547709352091
legacy_senet154,115088984,25.435111424,17.882415104,1.830367744,16.580965888,0.11793217857,6.781100267787,71.89729166030884,0,0.8717105263157895,2.6374554872512816,1.0,0.9703947368421052,0.8881578947368421,0.868421052631579,0.9292763157894736,0.9046052631578948,0.9013157894736842,0.9095394736842104,0.9095394736842104,0.9095394736842104,0,CNN,0,pneumonia,0.5283631604017431,2,0.9703947368421052,58.966089285,35.94864583015442,3.3905501338935,0.23173976505347388,0.7878244775185749,0.1624348558436753,0.8347949409498818,0.2589589055574987,0.7707914313631946,0.5494321750589948
resnetrs270,129861448,25.435111424,20.937965568,2.071346176,20.111435264,0.114794174275,6.54326793367,69.96145224571228,0,0.8388157894736842,2.6226393938064576,0.9961993243243245,0.875,0.9161184210526316,0.9572368421052632,0.9375,0.9144736842105264,0.9325657894736842,0.8914473684210527,0.8470394736842105,0.881578947368421,0,CNN,0,pneumonia,0.5178957432789731,4,0.9572368421052632,28.69854356875,17.49036306142807,1.6358169834175,0.11267956731395576,0.8602987510735581,0.0782588567337599,0.887761631752236,0.12578494570325088,0.8502839247928478,0.501254611269005
vgg11,132863336,25.435111424,6.327107584,2.08233472,4.486133248,0.028798667683,1.56952738875,18.067178964614868,0,0.9292763157894736,0.616786527633667,0.980785472972973,0.912828947368421,0.9424342105263158,0.9325657894736842,0.9177631578947368,0.8009868421052632,0.6957236842105263,0.9078947368421052,0.8338815789473685,0.9342105263157896,0,CNN,0,pneumonia,0.7942814763848857,3,0.9424342105263158,9.599555894333331,6.022392988204956,0.52317579625,0.03755192827582115,0.9083248605131796,0.024884539644428962,0.9195515924684371,0.043045126117828396,0.903541167038494,0.7702893688193273
vgg13,133047848,25.435111424,7.40294656,2.085287936,5.292605952,0.040319903872,2.157114857131,25.15707397460937,0,0.919407894736842,0.8955120086669922,0.9864864864864864,0.9177631578947368,0.8930921052631579,0.8733552631578947,0.8799342105263158,0.8782894736842105,0.850328947368421,0.8601973684210527,0.8470394736842105,0.7976973684210527,0,CNN,0,pneumonia,0.6398729219510385,1,0.919407894736842,40.319903872,25.15707397460937,2.157114857131,0.15839326569830423,0.7936923685261613,0.10326594646806224,0.8333511042194189,0.1810992056568371,0.7784340979431424,0.7216658952658026
dla46x_c,1068440,25.435111424,2.975858688,0.01887232,2.25071616,0.00049027068,0.025003804702,0.868823289871216,0,0.65953947368421,0.211789011955261,0.997916666666667,0.771381578947368,0.860197368421053,0.860197368421053,0.904605263157895,0.891447368421053,0.883223684210526,0.881578947368421,0.888157894736842,0.766447368421053,0,CNN,0,pneumonia_small,0.7640060495252188,5,0.904605263157895,0.098054136,0.1737646579742432,0.0050007609404,0.00017689004924300537,0.9044452757885233,2.725504866623598e-05,0.9045806087693805,0.0008480808015535219,0.9038387348791435,0.8485270913564401
dla46_c,1301400,25.435111424,2.5165824,0.022624256,1.865551872,0.001056413359,0.053877081325,0.745238542556763,0,0.634868421052632,0.180209350585938,1.0,0.689144736842105,0.837171052631579,0.899671052631579,0.853618421052632,0.828947368421053,0.889802631578947,0.824013157894737,0.851973684210526,0.868421052631579,0,CNN,0,pneumonia_small,0.8624825630118655,4,0.899671052631579,0.26410333975,0.1863096356391907,0.01346927033125,0.0008300599896901595,0.8989248910457852,0.0004334964414119813,0.8992812174239971,0.0009385910821065288,0.8988274212296601,0.861325808332713
